address,city,country,district,division_keys,end_date,event_code,event_type,event_type_string,first_event_code,first_event_id,gmaps_place_id,gmaps_url,key,lat,lng,location_name,name,parent_event_key,playoff_type,playoff_type_string,postal_code,remap_teams,short_name,start_date,state_prov,timezone,webcasts,website,week,year
"346 Clarksville Rd, Princeton Junction, NJ 08550, USA",West Windsor Township,USA,,[],2016-06-25,njmm,99,Offseason,,,ChIJPXohiOrgw4kRgyHwr2JEp5o,https://maps.google.com/?cid=11143950993600815491,2016njmm,40.3059993,-74.6197304,West Windsor-Plainsboro - High School South,MidKnight Mayhem IV,,,,08550,,MidKnight Mayhem,2016-06-25,NJ,America/New_York,[],http://www.midknightmayhem.org/,,2016
"1016 Co Rd 601, Skillman, NJ 08558, USA",Montgomery,USA,"{'abbreviation': 'mar', 'display_name': 'FIRST Mid-Atlantic', 'key': '2016mar', 'year': 2016}",[],2016-04-10,njski,1,District,njski,17303,ChIJ7ZxDGbrow4kRaXCeysrdKqY,https://maps.google.com/?cid=11973626422370398313,2016njski,40.4174592,-74.7064384,Montgomery High School,MAR District - Montgomery Event,,,,08558,,Montgomery,2016-04-08,NJ,America/New_York,"[{'channel': 'dVPwFjtK5X8', 'type': 'youtube'}, {'channel': 'RoNFL2pZQ0Y', 'type': 'youtube'}, {'channel': 'IU2tSxa3Etk', 'type': 'youtube'}]",http://www.midatlanticrobotics.com/,6.0,2016
"110 Carranza Rd, Tabernacle, NJ 08088, USA",Tabernacle,USA,"{'abbreviation': 'mar', 'display_name': 'FIRST Mid-Atlantic', 'key': '2016mar', 'year': 2016}",[],2016-03-20,njtab,1,District,njtab,17431,ChIJ4RMlJNo7wYkRThXQa2avliw,https://maps.google.com/?cid=3212948238605751630,2016njtab,39.8573487,-74.717578,Seneca High School,MAR District - Seneca Event,,,,08088,,Seneca,2016-03-18,NJ,America/New_York,"[{'channel': '57vRw9xYj4M', 'type': 'youtube'}, {'channel': 'T4hh_PJwARw', 'type': 'youtube'}]",http://www.midatlanticrobotics.com/,3.0,2016
"3150 Paradise Rd, Las Vegas, NV 89109, USA",Las Vegas,USA,,[],2016-04-02,nvlv,0,Regional,nvlv,17359,ChIJ5yKvQGbEyIARRrDnL_5KOqk,https://maps.google.com/?cid=12194141396644900934,2016nvlv,36.131998,-115.151705,Las Vegas Convention Center,Las Vegas Regional,,,,89109,,Las Vegas,2016-03-30,NV,America/Los_Angeles,"[{'channel': 'GCRmRWbGuyQ', 'type': 'youtube'}]",http://www.firstnevada.org,5.0,2016
"New York, NY, USA",New York,USA,,[],2016-11-19,nyhhh,99,Offseason,,11426,ChIJOwg_06VPwokRYv534QaPC8g,"https://maps.google.com/?q=New+York,+NY,+USA&ftid=0x89c24fa5d33f083b:0xc80b8f06e177fe62",2016nyhhh,40.7127837,-74.0059413,,HHH (Half Hollow Hills) Robotics Annual Invitational Tournament,,,,,,,2016-11-19,NY,America/New_York,[],,,2016
"New York, NY, USA",New York,USA,,[],2016-06-04,nyhvr,99,Offseason,,10526,ChIJOwg_06VPwokRYv534QaPC8g,"https://maps.google.com/?q=New+York,+NY,+USA&ftid=0x89c24fa5d33f083b:0xc80b8f06e177fe62",2016nyhvr,40.7127837,-74.0059413,,Hudson Valley Rally,,,,,,,2016-06-04,NY,America/New_York,"[{'channel': 'U7v4k03STFU', 'type': 'youtube'}]",,,2016
"1000 Fulton Ave, Hempstead, NY 11549, USA",Hempstead,USA,,[],2016-04-02,nyli,0,Regional,nyli,17367,ChIJE1pszKN9wokR88BCiDJLtPs,https://maps.google.com/?cid=18137204279734354163,2016nyli,40.7165676,-73.5985336,Hofstra University,SBPLI Long Island Regional,,,,11549,,SBPLI Long Island,2016-03-30,NY,America/New_York,"[{'channel': '22244046', 'type': 'ustream'}]",http://www.sbpli-lifirst.org,5.0,2016
"655 W 34th St, New York, NY 10001, USA",New York,USA,,[],2016-03-13,nyny,0,Regional,nyny,17335,ChIJBdPBg2P2wokRg96tvVaRWLE,https://maps.google.com/?cid=12779123744399285891,2016nyny,40.757777,-74.002591,Jacob K. Javits Convention Center,New York City Regional,,,,10001,,New York City,2016-03-10,NY,America/New_York,"[{'channel': '17439314', 'type': 'ustream'}]",http://www.nycfirst.org,2.0,2016
"Rochester, NY 14623, USA",Rochester,USA,,[],2016-03-26,nyro,0,Regional,nyro,17313,ChIJFw7v4mFM0YkR_PnuEYGTZDs,https://maps.google.com/?cid=4279707728469752316,2016nyro,43.08488029999999,-77.6719703,Gordon Field House and Activities Center,Finger Lakes Regional ,,,,14623,,Finger Lakes,2016-03-23,NY,America/New_York,"[{'channel': '15422470', 'file': '4389024', 'type': 'livestream'}]",http://www.firstrochester.org,4.0,2016
"900 E Main St, Rochester, NY 14605, USA",Rochester,USA,,[],2016-10-29,nyrr,99,Offseason,,11526,ChIJUZOwLKO11okRnkO0LmVFtzQ,https://maps.google.com/?cid=3798581111587881886,2016nyrr,43.16192789999999,-77.5880427,Rochester Main Street Armory,Rah Cha Cha Ruckus,,,,14605,,Rah Cha Cha Ruckus,2016-10-29,NY,America/New_York,"[{'channel': '9618828', 'type': 'ustream'}]",,,2016
"110 8th St, Troy, NY 12180, USA",Troy,USA,,[],2016-03-19,nytr,0,Regional,nytr,17461,ChIJfQn6654P3okRAlMf2xMrWaU,https://maps.google.com/?cid=11914601653465993986,2016nytr,42.73017199999999,-73.6788026,Rensselaer Polytechnic Institute,New York Tech Valley Regional,,,,12180,,New York Tech Valley,2016-03-16,NY,America/New_York,"[{'channel': '<iframe scrolling=""no"" frameborder=""0"" width=""100%"" height=""100%"" style=""margin:0 auto;"" src=""http://mediasite.mms.rpi.edu/Mediasite5/Play/3d2665bb904a476aaa8d537654e47ccd1d?autoStart=true"" allowfullscreen></iframe>', 'type': 'iframe'}]","http://www.techvalleyfirst.org",3.0,2016
"220 Ballston Ave, Ballston Spa, NY 12020, USA",Ballston Spa,USA,,[],2016-11-05,nytv,99,Offseason,,10911,ChIJ-Q_mUoVA3okR1EgGzaEjouM,https://maps.google.com/?cid=16402711970673215700,2016nytv,42.99110939999999,-73.8558353,Ballston Spa High School,Tech Valley Robot Rumble,,,,12020,,,2016-11-05,NY,America/New_York,[],http://techvalleyfirst.org/robotrumble/,,2016
"1624 Herald Ave, Cincinnati, OH 45207, USA",Cincinnati,USA,,[],2016-04-02,ohci,0,Regional,ohci,17417,ChIJ9cCg3PiyQYgR6vYTQzVeIr8,https://maps.google.com/?cid=13772674193304057578,2016ohci,39.1502741,-84.471891,Cintas Center,Queen City Regional,,,,45207,,Queen City,2016-03-30,OH,America/New_York,"[{'channel': 'F8e1oi4CK48', 'type': 'youtube'}]",http://www.queencityfirst.org,5.0,2016
"2000 Prospect Ave E, Cleveland, OH 44115, USA",Cleveland,USA,,[],2016-03-19,ohcl,0,Regional,ohcl,17345,ChIJMxTU82P6MIgR150J1Hs3ACo,https://maps.google.com/?cid=3026479954570878423,2016ohcl,41.499205,-81.676497,Wolstein Center,Buckeye Regional,,,,44115,,Buckeye,2016-03-16,OH,America/New_York,"[{'channel': 'frc2603', 'type': 'twitch'}]",http://www.firstbuckeye.org/,3.0,2016
"1499 Hard Rd, Columbus, OH 43235, USA",Columbus,USA,,[],2016-05-21,ohsc,99,Offseason,,,ChIJqU2sHMfyOIgRBIY_WKeKAhA,https://maps.google.com/?cid=1153636905904997892,2016ohsc,40.115233,-83.05593789999999,Worthington Kilbourne High School,Ohio FRC State Championship,,,,43235,,Ohio State Championship,2016-05-21,OH,America/New_York,"[{'channel': 'F8e1oi4CK48', 'type': 'youtube'}]",http://ohiofirst.org/events/,,2016
"1 Myriad Gdns, Oklahoma City, OK 73102, USA",Oklahoma City,USA,,[],2016-03-26,okok,0,Regional,okok,17375,ChIJrZQOoikXsocRfBYs36MnwOI,https://maps.google.com/?cid=16339103032877520508,2016okok,35.46596230000001,-97.51464370000001,Cox Convention Center,Oklahoma Regional ,,,,73102,,Oklahoma,2016-03-23,OK,America/Chicago,"[{'channel': 'oklahomaftc', 'type': 'twitch'}]",http://www.oklahomafirst.org/,4.0,2016
"100 College Dr, North Bay, ON P1B 8L7, Canada",North Bay,Canada,,[],2016-03-26,onnb,0,Regional,onnb,17453,ChIJCchG79j_KE0Re4vZ6Qh1LvA,https://maps.google.com/?cid=17306899099174931323,2016onnb,46.34301259999999,-79.49278960000001,Nipissing University,North Bay Regional,,,,P1B 8L7,,North Bay,2016-03-23,ON,America/Toronto,"[{'channel': '12312913', 'file': '5048197', 'type': 'livestream'}]",http://www.firstroboticscanada.org,4.0,2016
"Hamilton, ON, Canada",Hamilton,Canada,,[],2016-11-12,onsc,99,Offseason,,,ChIJj3feJ2yYLIgRIQ7f2Fbuais,"https://maps.google.com/?q=Hamilton,+ON,+Canada&ftid=0x882c986c27de778f:0x2b6aee56d8df0e21",2016onsc,43.2557206,-79.8711024,,STEMley Cup Championship,,,,,,STEMley Champs,2016-11-12,ON,America/Toronto,[],https://stemleycup.wordpress.com/,,2016
"2000 Simcoe St N, Oshawa, ON L1H 7K4, Canada",Oshawa,Canada,,[],2016-03-12,onto,0,Regional,onto,17355,ChIJf674apob1YkR9RY3WRk6Nyo,https://maps.google.com/?cid=3041963953857435381,2016onto,43.9453764,-78.896397,University of Ontario Institute of Technology,Greater Toronto East Regional ,,,,L1H 7K4,,Greater Toronto East,2016-03-09,ON,America/Toronto,"[{'channel': '12312913', 'file': '4953783', 'type': 'livestream'}]",http://www.firstroboticscanada.org,2.0,2016
"50 Carlton St, Toronto, ON M5B 1J2, Canada",Toronto,Canada,,[],2016-03-05,onto2,0,Regional,onto2,17407,ChIJiZoptbQ0K4gR6b-AhlvIqfI,https://maps.google.com/?cid=17485727323666825193,2016onto2,43.6620418,-79.38020639999999,Mattamy Athletic Centre,Greater Toronto Central Regional,,,,M5B 1J2,,Greater Toronto Central,2016-03-02,ON,America/Toronto,"[{'channel': '12312913', 'file': '4895665', 'type': 'livestream'}]",http://www.firstroboticscanada.org,1.0,2016
"200 University Avenue West, Waterloo, ON N2L 3G1, Canada",Waterloo,Canada,,[],2016-04-02,onwa,0,Regional,onwa,17349,ChIJ-68GNqr2K4gR3tz8fO5-sWQ,https://maps.google.com/?cid=7255720037434842334,2016onwa,43.4722556,-80.5462472,Physical Activities Complex (PAC),Waterloo Regional ,,,,N2L 3G1,,Waterloo,2016-03-30,ON,America/Toronto,"[{'channel': '12312913', 'file': '5092162', 'type': 'livestream'}]",http://www.firstroboticscanada.org,5.0,2016
"2555 College Ave, Windsor, ON N9B 3P4, Canada",Windsor,Canada,,[],2016-04-09,onwi,0,Regional,onwi,17481,ChIJQQDy8Z4tO4gRtHkGFiEfVAY,https://maps.google.com/?cid=456023689235167668,2016onwi,42.2989874,-83.06126479999999,St. Denis Centre,Windsor Essex Great Lakes Regional,,,,N9B 3P4,,Windsor Essex Great Lakes,2016-04-06,ON,America/Toronto,"[{'channel': '12312913', 'file': '5140232', 'type': 'livestream'}]",http://www.firstroboticscanada.org,6.0,2016
"Oregon City, OR 97045, USA",Oregon City,USA,"{'abbreviation': 'pnw', 'display_name': 'Pacific Northwest', 'key': '2016pnw', 'year': 2016}",[],2016-04-02,orore,1,District,orore,17467,ChIJgxF6sc12lVQRlmXPrMr3ZXE,https://maps.google.com/?cid=8171209548788360598,2016orore,45.35651850000001,-122.5953318,Clackamas Academy of Industrial Sciences,PNW District - Clackamas Academy of Industrial Science Event,,,,97045,,Clackamas Academy of Industrial Science,2016-03-31,OR,America/Los_Angeles,"[{'channel': '17281430', 'type': 'ustream'}]",http://www.firstwa.org/,5.0,2016
"2054 Applegate St, Philomath, OR 97370, USA",Philomath,USA,"{'abbreviation': 'pnw', 'display_name': 'Pacific Northwest', 'key': '2016pnw', 'year': 2016}",[],2016-03-26,orphi,1,District,orphi,17477,ChIJhawPTJhHwFQRXmVtgyzsSdM,https://maps.google.com/?cid=15224959691230373214,2016orphi,44.53798,-123.3559202,Philomath High School,PNW District - Philomath Event,,,,97370,,Philomath,2016-03-24,OR,America/Los_Angeles,"[{'channel': '17281430', 'type': 'ustream'}]",http://www.firstwa.org,4.0,2016
"6800 SW Wilsonville Rd, Wilsonville, OR 97070, USA",Wilsonville,USA,"{'abbreviation': 'pnw', 'display_name': 'Pacific Northwest', 'key': '2016pnw', 'year': 2016}",[],2016-03-12,orwil,1,District,orwil,17483,ChIJy92woFlulVQRgLRV0QIwcEc,https://maps.google.com/?cid=5147667162744599680,2016orwil,45.30742360000001,-122.747698,Wilsonville High School,PNW District - Wilsonville Event,,,,97070,,Wilsonville,2016-03-10,OR,America/Los_Angeles,"[{'channel': '17281430', 'type': 'ustream'}]",http://oregonfirst.org/,2.0,2016
"250 University Ave, California, PA 15419, USA",California,USA,,[],2016-03-12,paca,0,Regional,paca,17321,ChIJRw1YQfsaNYgR6rDVs58EIJA,https://maps.google.com/?cid=10385305824679801066,2016paca,40.06587,-79.887603,California University of Pennsylvania,Greater Pittsburgh Regional,,,,15419,,Greater Pittsburgh,2016-03-09,PA,America/New_York,"[{'channel': 'iEP3qFw3jcU', 'type': 'youtube'}, {'channel': 'CxpFxUZuuaw', 'type': 'youtube'}, {'channel': 'E0y5ATSrIzM', 'type': 'youtube'}]",http://www.pittsburghfirst.org,2.0,2016
"Flourtown, PA, USA",Flourtown,USA,,[],2016-10-08,pagp,99,Offseason,,,ChIJGV1VxL67xokRtf-e9yMSA2Q,"https://maps.google.com/?q=Flourtown,+PA,+USA&ftid=0x89c6bbbec4555d19:0x64031223f79effb5",2016pagp,40.1030433,-75.20411639999999,,girlPOWER,,,,,,girlPOWER,2016-10-08,PA,America/New_York,[],http://www.firstfirebirds433.com/girlpower.html,,2016
"899 Horsham Rd, Horsham, PA 19044, USA",Horsham,USA,"{'abbreviation': 'mar', 'display_name': 'FIRST Mid-Atlantic', 'key': '2016mar', 'year': 2016}",[],2016-03-06,pahat,1,District,pahat,17425,ChIJOYzf8XilxokRpKeZ6pBxor8,https://maps.google.com/?cid=13808724274696529828,2016pahat,40.1977406,-75.1635218,Hatboro-Horsham Senior High School,MAR District - Hatboro-Horsham Event,,,,19044,,Hatboro-Horsham,2016-03-04,PA,America/New_York,"[{'channel': 'Osoi9RrsFVM', 'type': 'youtube'}, {'channel': 'RFVj5E28Rao', 'type': 'youtube'}]",http://www.midatlanticrobotics.com/,1.0,2016
"500 W Willow Grove Ave, Philadelphia, PA 19118, USA",Philadelphia,USA,"{'abbreviation': 'mar', 'display_name': 'FIRST Mid-Atlantic', 'key': '2016mar', 'year': 2016}",[],2016-03-20,paphi,1,District,paphi,17449,ChIJi2W7AA65xokRfFFxKSF27oY,https://maps.google.com/?cid=9722838530340770172,2016paphi,40.06155810000001,-75.20953469999999,Springside Chestnut Hill Academy,MAR District - Springside Chestnut Hill Event,,,,19118,,Springside Chestnut Hill,2016-03-18,PA,America/New_York,"[{'channel': '23N-nVyfMck', 'type': 'youtube'}, {'channel': '5VJioyw8CH0', 'type': 'youtube'}]",http://www.midatlanticrobotics.com/,3.0,2016
"521 Houston Rd, Ambler, PA 19002, USA",Ambler,USA,,[],2016-11-05,parr,99,Offseason,,,ChIJa4LUZ7SkxokR9P0T-5-30ck,https://maps.google.com/?cid=14542606569496116724,2016parr,40.1718337,-75.22733149999999,Wissahickon High School,Ramp Riot,,,,19002,,Ramp Riot,2016-11-05,PA,America/New_York,"[{'channel': 'xN5QWpoZ5sQ', 'type': 'youtube'}]",http://www.rampriot.com/,,2016
"975 Westtown Rd, West Chester, PA 19382, USA",West Chester,USA,"{'abbreviation': 'mar', 'display_name': 'FIRST Mid-Atlantic', 'key': '2016mar', 'year': 2016}",[],2016-04-03,pawch,1,District,pawch,17471,ChIJVVUuHOjxxokRLiwFDWCDJKs,https://maps.google.com/?cid=12332126128205802542,2016pawch,39.9483,-75.53830599999999,Westtown School,MAR District - Westtown Event,,,,19382,,Westtown,2016-04-01,PA,America/New_York,"[{'channel': 'NoAiDUYiQTI', 'type': 'youtube'}, {'channel': 'VuVMh30Je5A', 'type': 'youtube'}]",http://www.midatlanticrobotics.com,5.0,2016
"300 N Winning Way, Portland, OR 97227, USA",Portland,USA,"{'abbreviation': 'pnw', 'display_name': 'Pacific Northwest', 'key': '2016pnw', 'year': 2016}",[],2016-04-09,pncmp,2,District Championship,pncmp,17485,ChIJb-ElDFOnlVQRPYudHOKNej4,https://maps.google.com/?cid=4502066779792444221,2016pncmp,45.532141,-122.6693299,Veterans Memorial Coliseum,Pacific Northwest District Championship sponsored by Autodesk,,,,97227,,Pacific Northwest,2016-04-06,OR,America/Los_Angeles,"[{'channel': '17281416', 'type': 'ustream'}, {'channel': '17281430', 'type': 'ustream'}]",http://www.firstwa.org,6.0,2016
"285 Rue Gary-Carter, 285 Rue Gary-Carter, Montreal, QC H2R 2W1, Canada",Montreal,Canada,,[],2016-04-02,qcmo,0,Regional,qcmo,17421,ChIJF-bB7Q8ZyUwRqIWw--XZ78M,https://maps.google.com/?cid=14118742938623182248,2016qcmo,45.5328391,-73.6271923,Uniprix Stadium,FRC Festival de Robotique - Montreal Regional,,,,H2R 2W1,,Festival de Robotique - Montreal,2016-03-30,QC,America/Toronto,"[{'channel': '12312913', 'file': '5092153', 'type': 'livestream'}]",http://www.robotiquefirstquebec.org/,5.0,2016
"41 Fricker St, Providence, RI 02903, USA",Providence,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2016ne', 'year': 2016}",[],2016-03-26,ripro,1,District,ripro,17341,ChIJraUJeHFF5IkRa7HUU0AoXTo,https://maps.google.com/?cid=4205561883783377259,2016ripro,41.816389,-71.42206039999999,Providence Career & Technical Academy,NE District - Rhode Island Event,,,,02903,,Rhode Island,2016-03-24,RI,America/New_York,"[{'channel': 'nefirst_red', 'type': 'twitch'}]",http://www.nefirst.org/,4.0,2016
"15755 Jefferson Hwy, Baton Rouge, LA 70817, USA",Baton Rouge,USA,,[],2016-08-27,rsr,99,Offseason,,,ChIJlYw1Xlq6JoYRU2YKHKMU7aI,https://maps.google.com/?cid=11740062494407419475,2016rsr,30.3741883,-91.01139739999999,Woodlawn High School,Red Stick Rumble,,,,70817,,Red Stick Rumble,2016-08-27,LA,America/Chicago,"[{'channel': '', 'type': 'livestream'}]",,,2016
"2101 N Oak St, Myrtle Beach, SC 29579, USA",Myrtle Beach,USA,,[],2016-02-27,scmb,0,Regional,scmb,17363,ChIJlVnSF-VoAIkRbFvg2tC7PDw,https://maps.google.com/?cid=4340550646578043756,2016scmb,33.7065801,-78.8741921,Myrtle Beach Convention Center,Palmetto Regional,,,,29579,,Palmetto,2016-02-24,SC,America/New_York,"[{'channel': '22070859', 'type': 'ustream'}]",http://www.myrtlebeachfirstrobotics.com,0.0,2016
"901 N Broadway, St. Louis, MO 63101, USA",St. Louis,USA,,[],2016-04-30,tes,3,Championship Division,tesla,,ChIJwcWeSx-z2IcR7shA7mBLmOA,https://maps.google.com/?cid=16183768140642044142,2016tes,38.6328287,-90.1885095,The Dome at America's Center,Tesla Division,2016cmp,0.0,,63101,,Tesla,2016-04-27,MO,America/Chicago,"[{'channel': 'first_tesla', 'type': 'twitch'}]",,,2016
"1600 Phillip Fulmer Way #202, Knoxville, TN 37996, USA",Knoxville,USA,,[],2016-04-02,tnkn,0,Regional,tnkn,17405,ChIJQ1YvFuQXXIgRxtehbXsQ1Qk,https://maps.google.com/?cid=708490638687066054,2016tnkn,35.9511233,-83.92498060000001,Thompson-Boling Arena,Smoky Mountains Regional,,,,37996,,Smoky Mountains,2016-03-30,TN,America/New_York,"[{'channel': 'team1912combustion', 'type': 'twitch'}, {'channel': 'kayhemoth', 'type': 'twitch'}]",http://tnfirst.org/events/,5.0,2016
"Nevis, MN 56467, USA",Nevis,USA,,[],2016-02-20,tnt,100,Preseason,,,ChIJ-ftRv4ajt1IRelneaahDoWw,"https://maps.google.com/?q=Nevis,+MN+56467,+USA&ftid=0x52b7a386bf51fbf9:0x6ca143a869de597a",2016tnt,46.9652363,-94.83945650000001,,TNT Week Zero T&L Field,,,,56467,,TNT Week Zero,2016-02-20,MN,America/Chicago,"[{'channel': 'gR-0OTINz60', 'type': 'youtube'}]",http://www.tnt3102.org/,,2016
"500 West Las Colinas Boulevard, Irving, TX 75039, USA",Irving,USA,,[],2016-03-26,txda,0,Regional,txda,17381,ChIJt0VtiJiCToYR9vGJlSZo5ao,https://maps.google.com/?cid=12314363271041380854,2016txda,32.87800099999999,-96.943101,Irving Convention Center at Las Colinas,Dallas Regional,,,,75039,,Dallas,2016-03-23,TX,America/Chicago,"[{'channel': '6965108', 'file': '5048504', 'type': 'livestream'}]",http://www.DallasFRC.org/,4.0,2016
"1001 Avenida De Las Americas, Houston, TX 77010, USA",Houston,USA,,[],2016-04-09,txho,0,Regional,txho,17361,ChIJux2LIyW_QIYR2T4aJ0P5MBw,https://maps.google.com/?cid=2031397498758250201,2016txho,29.75209569999999,-95.3579544,GRB Convention Center,Lone Star Regional,,,,77010,,Lone Star,2016-04-06,TX,America/Chicago,"[{'channel': 'zpfGQl2iA0E', 'type': 'youtube'}, {'channel': 'yEqjxjzHiI0', 'type': 'youtube'}, {'channel': 'Q8Zq8el7r_8', 'type': 'youtube'}]",http://houston.txfirst.org,6.0,2016
"1701 Indiana Ave, Lubbock, TX 79409, USA",Lubbock,USA,,[],2016-04-03,txlu,0,Regional,txlu,17447,ChIJqTev8qoS_oYRJ6xeWleh03k,https://maps.google.com/?cid=8778537495225609255,2016txlu,33.581334,-101.886563,United Supermarkets Arena,Hub City Regional,,,,79409,,Hub City,2016-03-31,TX,America/Chicago,"[{'channel': '2724313', 'type': 'ustream'}]",http://hubcityregional.com,5.0,2016
"Texas, USA",Texas,USA,,[],2016-06-25,txri,99,Offseason,,10676,ChIJSTKCCzZwQIYRPN4IGI8c6xY,"https://maps.google.com/?q=Texas,+USA&ftid=0x864070360b823249:0x16eb1c8f1808de3c",2016txri,31.9685988,-99.9018131,,Texas Robotics Invitational,,,,,,,2016-06-24,TX,America/Chicago,"[{'channel': 'o-EgKSviIoY', 'type': 'youtube'}]",,,2016
"3701 College Park Dr, The Woodlands, TX 77384, USA",The Woodlands,USA,,[],2016-10-22,txrm,99,Offseason,,,ChIJzZH_VDU3R4YRpV4GWmj_nIw,https://maps.google.com/?cid=10132254085328821925,2016txrm,30.2043743,-95.4698804,The Woodlands College Park High School,The Remix,,,,77384,,The Remix,2016-10-22,TX,America/Chicago,"[{'channel': 'KpTUb1VUSis', 'type': 'youtube'}]",,,2016
"Texas, USA",Texas,USA,,[],2016-07-30,txrr,99,Offseason,,10836,ChIJSTKCCzZwQIYRPN4IGI8c6xY,"https://maps.google.com/?q=Texas,+USA&ftid=0x864070360b823249:0x16eb1c8f1808de3c",2016txrr,31.9685988,-99.9018131,,Texas Robot Roundup: UIL Robotics State Championship,,,,,,,2016-07-29,TX,America/Chicago,"[{'channel': 'qZWvmiVHZao', 'type': 'youtube'}]",,,2016
"1 Camino Santa Maria, San Antonio, TX 78228, USA",San Antonio,USA,,[],2016-10-01,txrrr,99,Offseason,,,ChIJLZKssZteXIYRI3CJmLSDeNQ,https://maps.google.com/?cid=15310131744922497059,2016txrrr,29.451711,-98.5640921,Bill Greehey Arena,Rattlin' Robot Rodeo,,,,78228,,Rattlin' Robot Rodeo,2016-10-01,TX,America/Chicago,[],,,2016
"900 E Market St, San Antonio, TX 78205, USA",San Antonio,USA,,[],2016-03-12,txsa,0,Regional,txsa,17399,ChIJJzxIBqpYXIYR8IXOmqru25o,https://maps.google.com/?cid=11158774918249612784,2016txsa,29.42058189999999,-98.4839688,Henry B. Gonzalez Convention Center,Alamo Regional sponsored by Rackspace Hosting,,,,78205,,Alamo,2016-03-09,TX,America/Chicago,"[{'channel': 'alamofirstfrc', 'type': 'twitch'}]",http://www.alamo-first.org,2.0,2016
